PERSON_ID,PUBLICATION_ID,PUBLISHED_NAME
15159,7092416,Tim N Bond
12801,8489320,J. M. Stuart
28147,9049723,Guy Schumann
2223,9176162,Christos Paraskeva
53210,33885589,Josie Gill
17669,33951437,Tom Diethe
16465,34017708,David Punter
22235,36048759,Laura L Miller
77,39661545,Michael P. Allen
15848,43507266,Jonathan Sterne
14453,2434382,CA Rogers
16324,2454472,NJ Scolding
11242,2481244,PA Ayres
15402,2496476,DJ Wagg
13700,2594110,WC Gibson
11682,2657579,Jonathan H Tobias
33911,2714160,T Isaacs
4958,2737300,RSJ Sparks
4964,2764369,A Hague
16027,2773147,MRY. Gall
28401,2779315,NM Burton
16763,2805400,CJ Hawkesworth
1261,2843133,S Harris
17935,2883687,SM Thomas
11855,2913853,JS Van Duijneveldt
17916,2961760,RJS Gooberman-Hill
16844,2965106,Patrick G Kehoe
31971,4823091,Emma Dures
11679,7152488,David C Wraith
31361,8177095,Sameer Rahatekar
9621,8206310,David Gunnell
28241,8291232,Beate St Pourcain
27531,8291232,David M Evans
28319,8291232,Nicholas J Timpson
45263,8915732,Harry E Coules
46405,9623049,Dewi A Owen
23364,9644377,Daniela N. Schmidt
23882,11296776,Thomas B. Scott
12674,13812098,Yoav Ben-Shlomo
23952,16803441,Nick A Maskell
9067,17019586,Josie M Briscoe
29096,17082526,Jim E Freer
10783,21890693,George Davey Smith
28241,21890693,Beate St Pourcain
30970,35653920,George Mylonakis
54741,35778167,Christiane Schaffitzel
7795,37578247,Helen F Heath
28216,42844802,G. Allegri
23405,2349738,SM Proud
15390,2465254,MA Majid
12448,2469119,PA Triggs
23628,2470407,GE Fornes
8995,2511432,SL Lightman
22003,2600001,S Koutsikou
31214,2606099,AJ Sturdy
16273,2640505,M May
16715,2749313,D Lawlor
9052,2773836,J Evans
15603,2773836,J Heron
1467,2776005,L Huxley
27078,2836543,R Brockman
34428,2863734,KV Cashman
17897,2907373,NC Snaith
22878,2953076,MR Munafo
14964,2973599,K Cho
19637,2975086,PD Wilcox
6919,2985798,PW Barlow
32094,7268636,Dima Damen
27531,8243817,David M Evans
21300,8243817,Karen Ho
13547,8711533,Aidan M Dodson
33771,8714416,D. Bonneau
18573,8982471,Suzanne Audrey
30933,9630570,Samantha F Moore
28215,17046141,Kurt W Lampe
47828,23072893,Mark A Clatworthy
23361,34190381,Tim W. Fawcett
24459,34844311,Angus K Nightingale
57701,35946788,Gemma Moss
56085,37579610,Helen Fulton
46304,44170775,S Adamantos
27919,64839233,Karoline Wiesner
12713,2216922,JA Lane
17004,2216922,C Metcalfe
23153,2429706,P Whiting
1503,2444126,DE Jane
7658,2446820,FM Whittington
6968,2446820,RI Richardson
26284,2460673,AC Staubitz
19951,2530489,JS Singarayer
15331,2580421,M Ellis
25938,2585431,K Hazra
26908,2629766,W.J Browne
22147,2682512,Mike Fraser
25973,2706637,A L Whone
26750,2815985,E Szilassy
28948,2817141,M Yearworth
442,2832404,D Cherns
32257,2929065,C Bucciarelli-Ducci
34075,2974709,J Amankwah-Amoah
34809,2981204,S Potter
15698,4597952,Jeremy N. Harvey
18758,7035812,David A Matthews
36071,8524713,George Oikonomou
32158,8657591,Talitha L Kerrigan
34353,8691791,Mark B Cannell
16715,8775831,Debbie A Lawlor
9801,8835699,Guy P Nason
30106,8982338,Debra K Long
5116,9080066,Greg P Heath
21095,9099574,Gareth Williams
46554,12457204,MRF Lee
16615,15306713,Angela C. Rowe
12503,17067435,David Stephens
11077,20695178,S. Phillipps
13131,22231516,John Macleod
9621,32256388,David Gunnell
48946,32655673,C M Snider
14581,33895405,Aiden Foster
46723,34440030,Susanne Quadflieg
29728,35866613,D. Siassakos
20771,39660888,A. R L Medford
57057,46952882,Caitlin Eschmann
15164,51794690,Mark Viney
54106,59213363,Natalie C Finch
68664,88019184,Carla Mereu Keating
11132,93468083,Paul May
11132,93468134,Paul May
7503,2446165,JR Sandy
10211,2527759,S Li
4089,2532781,MA Beach
33556,2535367,S Chang
12091,2541451,IJ Craddock
24526,2542738,Costanza Emanueli
26330,2564257,S Rodr\00EDguez
13700,2594093,WC Gibson
15848,2594850,J Sterne
24526,2603849,C Emanueli
8882,2603849,G Angelini
23877,2640328,RP Jago
9824,2664142,GC Allen
9877,2665237,SC Kohn
22021,2665237,MJ Walter
9353,2666028,PJ Roberts
26378,2752243,PM Taylor
11919,2756677,D Wynick
16221,2779645,RJ Helyer
14277,2779885,JL Wadham
10710,2794331,JC Murrell
28407,2824701,K Krebs
21188,2918923,MJ Davis
12713,2918923,JA Lane
27964,2920402,A Gorodnik
33386,2931104,JE Ferrie
29746,2983504,O. D. Payton
11368,4466970,Russell J. Cox
28238,7867293,Mark Siddall
16844,8530487,P. G. Kehoe
13547,8717871,Aidan M Dodson
19780,9557195,Kate Tilling
2169,9622885,Jan Noyes
34142,9622885,Andrew L Skinner
5116,9659990,Greg P Heath
36681,9898757,Dimitra Simeonidou
17410,12564739,David S Kessler
33024,32754109,Byung Chul Kim
21770,34033022,Anita C Thomas
58038,34755207,Andrew W Morden
63845,47336862,Timothy G Pelham
59521,64738405,Tara Puri
18990,2370240,SA Neild
19941,2430198,JG Hanley
15698,2436230,JN Harvey
21108,2474060,PCJ Donoghue
61461,2529181,M. Mostafavi
7106,2563745,M. J. Day
16027,2564744,MRY Gall
6968,2572203,RI Richardson
24175,2592206,JM Masson
9890,2608982,JT Selwyn
25989,2612196,FJ Romero Salvado
16465,2621620,DG Punter
14492,2632839,M Thoresen
22750,2659697,P Fairclough
2175,2663878,DC Offord
25745,2696314,JL O'Brien
14002,2708819,C.F Burdett
13931,2709064,AJ Ireland
22622,2753122,INM Day
27399,2776913,A El Harchi
12868,2799464,S McIntosh-Smith
16012,2826759,MA Saleem
25441,2846854,M Drake
23527,2856434,IM Watson
34428,2863219,Katharine V Cashman
11482,2863228,JD Blundy
30522,2865985,AE Juncos
27686,2909183,DJ Fermin
15664,2914592,S Popescu
23706,2918514,CL Barrie
2232,2933244,J Parkin
25938,2943945,K Hazra
18690,7137084,Edward J. A. Drewitt
9309,7194049,Julian Rivers
12793,7216262,David J. Anstee
49182,7216262,Kongtana Trakarnsanga
24548,8325173,Anthony C Legon
36883,8344030,Georgios Zervas
19637,8413702,Paul D Wilcox
12498,8413762,Rona M Campbell
21529,8733658,Stuart R W Bellamy
20927,8766129,Jon D Lane
8882,9623485,Gianni Angelini
31205,9858627,M. J. Peel
607,9901709,Terence Cosgrove
25524,9901709,Stuart W. Prescott
10783,22411807,George Davey Smith
53746,32280609,Kate Comber
17536,32549135,Richard D. Pancost
27460,32571147,William Hollingworth
27845,43507080,Vanessa Didelez
58950,58560438,Christy Burden
8734,72574777,Martyn Tranter
11781,2408140,AR Cooper
1252,2486514,AJL Harrison
5099,2497622,A Feest
11184,2523168,CR Helps
1172,2523168,TJ Gruffydd-Jones
21224,2532063,JW Henderson
14539,2592569,A Ness
14036,2617839,DJ O'Sullivan
26060,2657396,NR Ingram
23530,2659215,Alin Achim
19370,2720917,S Davies
11662,2720917,JP Potokar
11542,2732098,JM Henley
10783,2752150,G Davey Smith
24792,2849817,H Baxter
15883,2858896,CJ Fuller
26564,2859779,Lucy A. Ellis
315,2867357,PM Broadfoot
5099,2869069,A Feest
24721,2876274,AJ Everett
20514,2894708,H-X Peng
13495,2898054,JP Keating
24220,2907094,TD Browning
13493,2931634,RJ Johnston
25291,4821103,Anthony J. Croxford
14998,5136162,Wendy L McArdle
7106,7162207,M. J. Day
1261,8186272,Stephen Harris
23153,8286378,Penny Whiting
5470,8487458,Innes C Cuthill
13547,8711625,Aidan M Dodson
7795,9078596,Helen F Heath
7795,9080829,Helen F Heath
23952,9194176,Nick A Maskell
46872,9388787,Ben Hicks
4114,9624024,Michael R. Wisnom
26908,9816680,William J Browne
36108,9822001,Elisa Smit
36681,9898178,Dimitra Simeonidou
2175,16968197,Derek C Offord
51981,17086574,Penny J Johnes
24008,20032453,Angeline M Barrett
15225,20032453,Leon P Tikly
23255,32073423,Walterio Mayol-Cuevas
15151,32365493,Stephen Mann
16216,32399293,Richard M Martin
12258,34941930,K. Potter
28568,39385300,D. Di Maio
25924,48818936,Jane Wright
19289,2492777,HR Pemberton
25582,2514688,A Wilkins
5759,2563303,MW Crossley
25559,2574729,A Shterenlikht
14677,2647788,T Modood
2728,2712036,KM Stanton
1090,2713848,J Golding
33911,2714102,T Isaacs
9495,2764337,CA McArdle
50289,2764337,Petros Mina
30522,2765957,AE Juncos
11184,2796722,CR Helps
11421,2822713,JHG Macdonald
20971,2827662,A.M Seddon
35196,2833703,M Zeale
14520,2864338,ID Gilchrist
10013,2937702,JMP Holly
20607,2952085,CJH Ludwig
32358,2981051,Jacqui Wilmshurst
23255,7022030,Walterio W Mayol-Cuevas
15225,7109535,Leon P Tikly
94,7233422,Michael N. R. Ashfold
36755,8196913,R. Nejabati
8804,8205067,Susan M Ring
16715,8205067,Debbie A Lawlor
23530,8536058,Alin Achim
7481,8692423,Jenny L. Donovan
12258,9167098,Kevin Potter
21893,9167486,Sarah A Sullivan
1261,9352289,Stephen Harris
48989,9843591,M. J. Murtagh
27818,11296150,Nicholas J Saunders
30001,34211825,Philippa Davies
29506,34211825,Rachel Churchill
53401,34750183,F. Pappenberger
60790,35930482,Dennis M Crowley
58170,44353354,Rebecca Kandiyali
6909,47929635,S. M. Hayden
33044,51920245,Peter Bennett
20368,72159377,Shelley Potter
61086,89111874,Rebecca Ruth Gould
57868,90538123,Setor Kunutsor
68289,91243474,Amy Coker
4697,2371698,M-S Suleiman
23882,2383372,TB Scott
18345,2398465,E Hitchings
8925,2405701,PD Bates
11421,2449412,JHG Macdonald
9109,2520750,MH Lowenberg
12674,2572181,Y Ben-Shlomo
2152,2630053,CJ Nicol
10538,2645911,LS Bibbings
14106,2684459,Majid Mirmehdi
27210,2684687,Gregory J L Tourte
21604,2728245,LKR Marshall
5010,2728620,MJ Miles
12882,2729690,JC Phillips
33556,2761365,Shu-Sen Chang
36358,2762357,PM Gibbons
11482,2803140,JD Blundy
23859,2816163,JK Murray
18774,2845212,EM Clark
11682,2930085,Jonathan H Tobias
12498,2954572,R Campbell
35123,2968145,David J Manley
20570,4475202,Matthew P. Crump
37083,7180486,Ivana K Partridge
11990,8168924,David May
36681,8197187,D. Simeonidou
36755,8197630,Reza Nejabati
22805,8211788,R. S. Trask
32357,8257130,N. A. Teanby
25441,8793799,Marcus J Drake
23819,9584786,Athimalaipet V Ramanan
23211,10493754,Guido Heldt
94,15842132,M. N. R. Ashfold
48989,17089832,Madeleine J Murtagh
47227,32576299,Akis Psygkas
36642,34240604,Rhiannon J Daniels
13806,34763122,John Moppett
53173,34939188,F de Vocht
28596,35526162,M A H Khan
9801,57794072,Guy Nason
11156,93240840,Graham L Collingridge
12118,94038055,Claire M Perks
11421,2119386,JHG Macdonald
17695,2386818,SA Rands
25559,2408732,A Shterenlikht
13259,2438747,EAM Gale
25725,2474454,CR Melhuish
6863,2481148,MJ Reed
11974,2482521,TJ Cole
26219,2493121,AN Radford
10783,2495079,G Davey Smith
15739,2525795,DO Bates
2702,2594996,R Smith
1955,2660673,JP McGeehan
23527,2708568,IM Watson
17695,2752023,SA Rands
12674,2755908,Y Ben-Shlomo
5099,2844955,A Feest
14539,2882180,A R Ness
17666,2903794,S Volkov
32257,2923674,C Bucciarelli-Ducci
12555,2934440,AM Cameron
22878,2961246,MR Munafo
25058,4931176,Andrew M. Collins
34675,7020811,Thorsten Wagener
104,7192215,Shelley J Allen-Birt
27137,7238038,James J L Hodge
12604,8190838,Jane M Blazeby
26544,8298731,Andrew R Booker
24670,8490287,Matthew Hickman
58081,8686715,Y Tan
23819,9584822,Athimalaipet V Ramanan
7795,9659351,Helen F Heath
34598,9707610,Tolga N. V. Karsili
27687,9881967,Christie L Cabral
11859,9881967,Jenny C Ingram
23603,11295983,Arthur G Richards
49161,14297036,Lyndsay M-L Coo
36681,16935810,Dimitra Simeonidou
9624,16980095,Julian P Hamilton-Shield
29925,19866021,Kyla H. Thomas
47261,26483439,Maaike de Jong
53173,32190548,Frank de Vocht
14188,35880950,S. B. Dugdale
57326,46005113,Jonathan Clayden
17653,2352473,JD Booker
2152,2362751,CJ Nicol
11184,2447384,CR Helps
405,2522589,J Carpenter
21391,2569153,JM Wishart
7481,2571669,JL Donovan
12038,2620551,H Lin
18475,2653307,Tim Kovacs
34920,2699757,Jonathan C F Matthews
10783,2752308,G Davey Smith
9621,2771090,DJ Gunnell
16221,2779714,RJ Helyer
32603,2791153,LF Robinson
7682,2792706,SN Brown
7520,2792706,TG Knowles
1331,2821208,DJ Hicks
16844,2841623,PG Kehoe
8925,2842568,PD Bates
34464,2851481,J P Verdon
17706,2858522,SJ Hales
27052,2875088,JM Squire
27818,2878034,Nicholas J Saunders
20570,2892376,M.P Crump
22878,2954121,MR Munafo
18516,4932669,Daniel Page
14487,5150640,Christopher A. Russell
35793,6985533,John Downer
10516,7017204,Ad Putter
30110,7082129,Dakang Shen
31048,7152749,Fanny M Monteiro
4958,8204352,R S J Sparks
30960,8443144,David R. Glowacki
12951,8766742,Emily J Foulstone
16273,8776128,Margaret T May
5116,9080400,Greg P Heath
21893,9167562,Sarah A Sullivan
46989,9462998,R Hammond
20039,9490764,Willy P Aspinall
22878,9592518,Marcus Munaf\00F2
30880,9648084,Emily Henderson
14393,9802167,Peter A Flach
53171,32066393,Sean Cowlishaw
53173,32189859,Frank de Vocht
55183,32523125,J. W. E. Drewitt
27751,32530790,Nina Kazanina
36784,34888494,Robin P Klimecki
14188,35880892,S. B. Dugdale
55602,38252665,Justin Dillon
26761,42307722,Alexander Farnsworth
9655,49005011,Mary J O'Connell
18123,52011478,Robert Piechocki
16012,52298653,Moin A Saleem
59801,63493197,Leon Danon
17631,2460270,R Deem
17604,2472365,Tamar Hodos
1997,2478981,R Middleton
8190,2480880,TJ McMaster
19240,2483790,A Doufexi
14798,2488810,A Whitelaw
25989,2509146,FJ Romero Salvado
27460,2572461,W Hollingworth
10783,2586959,G Davey Smith
22206,2586959,SJ Lewis
9124,2599474,A Levy
15437,2601101,L F Donaldson
20995,2617918,ME Barbour
189,2753393,ARS Barr
4697,2784645,M-S Suleiman
28211,2805579,B Dhuime
8855,2819853,David R. Bull
27103,2831951,JJ Velthuis
34075,2875015,J Amankwah-Amoah
15603,2953937,J Heron
35272,2965776,A Teyhan
12555,4599262,Ailsa M Cameron
25641,5136296,Paul R Burton
36607,6891146,Bettina E Schirrmeister
55274,7083998,Maria Eugenia Ferrao
27487,7171817,Angela S. Attwood
32094,7268588,Dima Damen
13324,8187152,Paul A Warr
24074,8289245,Mika Kivimaki
34259,9132102,P E Jessiman
32945,9267241,Clair A Gammage
5116,9658819,Greg P Heath
20137,11111367,Nikunj K Patel
5682,22749652,Thomas J. Simpson
13493,22906528,Ron Johnston
17092,32441203,Varinder K. Aggarwal
10461,32535327,Derek N. Woolfson
25949,33995613,Jessica C Watson
14581,34024759,Aiden P Foster
26886,34265501,Trevor D. Wooley
58056,34772531,Albert Power
57701,35947014,Gemma Moss
8448,36004218,Harry Mellor
8804,36048735,Susan M Ring
4839,38459226,M. J. Pavier
20771,39660587,A. R. Medford
52501,76455773,Brian Dangerfield
32732,81910322,D G Grant
58603,98811693,Lisa van Dijk
1323,2339155,VM Hewitt
16890,2371839,LA Culliford
3968,2451694,L St Claire
24692,2485414,BH Stark
22854,2492367,EJ Love
13496,2507665,K Northstone
9112,2541546,AR Nix
16511,2579940,Jeremy Horwood
20049,2701050,MI Friswell
32357,2702298,NA Teanby
30522,2709244,AE Juncos
33911,2714218,T Isaacs
1917,2722271,TP Martin
10348,2723066,J Lawry
1467,2776290,L Huxley
34428,2803704,KV Cashman
28688,2812212,JM Mantell
34809,2822737,S Potter
11845,2838973,PW Mathieson
8137,2866654,NA Williams
30659,2887626,M Caleap
33708,2976556,Mehdi M Kashani
13684,2983404,VJ Williams
33267,7121761,Joanna S Hockenhull
17004,8205120,Chris Metcalfe
30139,8561369,Heather M Whitney
22203,8758729,Andrew D Mumford
46554,8930811,Michael R. F. Lee
27531,9560869,David Evans
16596,9635257,Michael Patterson
9776,9651797,Gwen C Seabourne
18981,9708234,Alastair D Hay
14133,9799853,HF Jenkinson
43371,10580551,Jamie J Walker
35801,12828043,Rahul Bhatnagar
33386,22231745,Jane E Ferrie
53173,32191095,F. De Vocht
35921,32259435,Conor Houghton
57489,35733214,Claire M A Haworth
34498,41644502,Caroline Relton
12417,59214479,Steven Gill
63364,61192357,Jonathan Ives
24156,2004152,KRG Austin
419,2343121,TF Carver
24239,2429412,S Ayres
28147,2459065,GJ-P Schumann
9626,2479636,CN Canagarajah
5099,2496724,A Feest
24175,2503759,JM Masson
24243,2546569,J Wookey
18105,2597921,K Michaelides
24429,2604466,Paolo Madeddu
12673,2606964,JL Bamber
31375,2715345,C Jones
15496,2722932,JM Rossiter
14825,2768701,A Butterworth
18133,2809414,AA Piccini
34769,2811745,CL Shaw
29699,2828189,A Clayton
12331,2907395,K.J Edwards
8769,2908533,D.G Cussans
24548,2910365,Anthony C Legon
11960,2915146,NC Norman
8734,2948674,M Tranter
12043,2950970,C Jarrold
19938,2974054,AJ Charlesworth
25354,4459930,S. Hossain
132,7935472,Malcolm G Anderson
25836,8184306,Sheila M Ellwood
36755,8197041,Reza Nejabati
12673,8268188,J. L. Bamber
14124,8341645,Laura J Thomas
36681,8344072,Dimitra Simeonidou
33029,8378386,Fiona MacKichan
46554,8930664,Michael R Lee
7795,9659066,Helen F Heath
33,9875541,Sally B Barnes
36416,14201448,R. Springell
19637,14588017,Paul D Wilcox
48992,17111951,Joel Minion
30001,32481228,Philippa Davies
57093,33911982,I Chatterjee
77,39661692,Michael P. Allen
49130,87351823,Carl Henrik Ek
7694,2461811,SB Wotton
24347,2508504,SJ Howe
14825,2538303,A Butterworth
16055,2551142,F Hyland
14539,2613099,A Ness
13496,2613503,K Northstone
13259,2698209,EAM Gale
1917,2721946,TP Martin
24670,2726834,Matthew Hickman
31095,2760441,MJ Jones
15603,2802782,Jon Heron
17427,2815608,N Langer
25038,2864535,Stephan Lewandowsky
5116,2906507,GP Heath
25921,2906507,J Goldstein
9013,2938034,JE Bailey
9012,2938034,DJ Nutt
27477,2957588,EK Keenan
34738,2981985,G Lasseter
34192,4804235,J. Belnoue
34675,7020125,Thorsten Wagener
33848,7127956,Risto A Kauppinen
44322,7182665,Nicolas Granger
17811,7270981,Phil Mellor
28624,8207560,RC Macefield
27137,8775861,James J L Hodge
33586,8982683,Mateusz Bocian
4594,9364807,Peter J. Green
10783,9557171,George Davey Smith
13684,9858732,Val J Williams
21169,11292768,Colin J Davis
16410,12741955,S. Mullan
18516,16189477,Daniel Page
22324,16988817,Ian Manners
31440,22416397,Mike Gulliver
49149,26819216,S. J. Langley-Hobbs
53173,32190635,Frank De Vocht
11974,32332728,Tim  Cole
23179,32612645,G Leckie
31584,33895295,C. D. Wilson
59902,47645867,Erika Hanna
45270,54961060,Gemma Hammerton
16827,55677706,Edward Hornibrook
48645,96436567,Abdelkader Essafi
1090,2406031,J Golding
19820,2425197,NJ Welton
19644,2456794,D Agrafiotis
5118,2476219,Mike J Benton
17004,2582174,C Metcalfe
15848,2582600,J Sterne
6111,2632461,Seth Love
21542,2723837,PA Howard-Jones
16715,2751861,D Lawlor
28401,2779804,NM Burton
13942,2785728,E Molnar
34203,2795386,DC Barrett
26234,2818082,DC Rowe
27751,2868034,N Kazanina
15555,2901534,S.A Davis
12258,2934588,K Potter
33267,2975986,Joanna S Hockenhull
17811,2983545,PH Mellor
27531,5135287,David M. Evans
9193,7082667,Tracey J Collard
3100,7082667,Ann C Williams
1917,7167214,T. P. Martin
35579,7186979,Jonathan C W Brooks
36913,8174562,Angeliki Papadaki
31204,8489603,Natasha K. Martin
34731,8549906,R. Alexander Bentley
36157,8923398,Anna L Stork
7795,9078828,Helen F Heath
7795,9083003,Helen F Heath
36410,10580651,Davi J A Moraes
19490,11388257,Steve G Burrow
53604,28651140,Albert Prieto-Marquez
28641,28808553,Gene Feder
23255,32072544,Walterio W Mayol-Cuevas
12268,33618171,Margaret Saunders
57512,35733444,Oliver S P Davis
185,38069292,Roger A. Barker
20771,39659001,Andrew R L Medford
49222,40623850,Pia Sartor
11959,42126414,Michiel van den Berg
51417,48522346,Tom Walker
45873,81908390,J. Barreto
13700,2429139,WC Gibson
24102,2435763,EJ Rayfield
13657,2466043,Graciela B Sala-Newby
53401,2516805,Florian Pappenberger
15402,2529455,DJ Wagg
14492,2546618,M Thoresen
12503,2578653,DJ Stephens
